ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		27683			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			1676			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		1220			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			927			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			417			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		1881			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			1133			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			690			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		8250			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			7793			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			10829			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		10991			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			601			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		403			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			263			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			134			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		573			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			319			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			285			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		110666			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			106995			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			81752			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		83111			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			4614			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		3196			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			3750			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			1508			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		6300			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			3764			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			2005			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		3938			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			3853			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			8120			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		8081			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			300			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		195			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			236			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			88			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		409			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			212			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			96			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		3186			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			3053			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			3789			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		3762			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			179			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		110			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			118			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			60			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		213			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			140			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			90			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		23774			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			22573			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			27126			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		27253			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			1835			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		1282			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			692			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			287			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		1590			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			938			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			1542			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		5727			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			5432			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			10414			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		10613			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			412			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		298			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			349			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			139			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		592			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			346			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			175			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		4966			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			4797			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			14541			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		14845			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			541			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		374			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			389			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			159			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		575			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			382			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			244			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		6600			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			6242			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			8609			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		8656			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			555			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		436			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			245			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			157			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		502			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			310			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			280			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		4548			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			4303			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			10549			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		10490			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			318			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		224			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			338			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			124			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		551			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			327			
11/3/2020	9	0	0	32	HURON	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			154			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		84367			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			81712			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			42421			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		42920			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			3357			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		2635			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			1998			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			902			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		4658			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			2402			
11/3/2020	9	0	0	33	INGHAM	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			2097			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		9161			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			8689			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			17560			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		17872			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			927			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		650			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			645			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			234			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		1125			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			718			
11/3/2020	9	0	0	34	IONIA	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			339			
11/3/2020	9	0	0	35	IOSCO	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		4544			
11/3/2020	9	0	0	35	IOSCO	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			4339			
